"","E_4920_OL_RNA_S1","E_5273_OL_RNA_S75","E_5618_OL_RNA_S62","E_5107_OL_RNA_S98","E_5333_OL_RNA_S25","E_5337_OL_RNA_S12","E_5419_OL_RNA_S14","E_5454_OL_RNA_S21","E_5537_OL_RNA_S76","E_5585_OL_RNA_S6","E_5020_OL_RNA_S79","E_4988_OL_RNA_S16","E_5113_OL_RNA_S23","E_4934_OL_RNA_S40","E_5047_OL_RNA_S43","E_5082_OL_RNA_S80","E_5184_OL_RNA_S46","E_5240_OL_RNA_S73","E_5000_OL_RNA_S58","C_5628_OL_RNA_S44","C_5114_OL_RNA_S69","C_4942_OL_RNA_S90","C_4954_OL_RNA_S28","C_5709_OL_RNA_S18","C_5070_OL_RNA_S60","C_4870_OL_RNA_S68","C_5248_OL_RNA_S82"
"ENSG00000176406",7.4996336089863,7.13110325563495,7.47933623766125,4.90889497362665,4.8084861096652,6.63547640709429,7.04769220327732,6.544056228743,6.4618938786463,5.94413719804931,5.98832504531699,6.12884000255009,6.83050441687565,6.53622796942168,5.26422133900049,6.69867743430221,5.258019291716,5.7472468935241,6.40847078977545,7.40315476050565,7.57969017787135,7.15176211638175,7.28524625574831,7.42008201864421,7.36155341028974,7.14728484415668,7.78520726109276
"ENSG00000177398",1.10476587459613,0.823538988828034,1.4974384902084,-2.13810366021376,-0.511203431920983,1.6589855082413,-1.35432687887025,2.05712441364826,0.641852354903705,-2.16567898426345,-1.58602333668795,-0.598846177791193,0.842781705246384,2.56660096182914,0.630474902834163,1.57254613160549,0.936595696161506,0.229829454031967,-0.153569663496772,2.68192891532053,1.70163961151085,1.41285366120411,0.689182627414425,2.23234560100921,1.98584368051706,3.00990180868317,1.87697631803791
"ENSG00000177432",5.09180142732956,5.31101682970247,4.3643758733546,1.77975049857187,2.34274774989989,3.34021079996991,3.41961556036657,2.81475035795233,3.51669382838157,2.80538840188165,2.78454286794493,3.26680458868892,3.85258430384277,4.13011974090948,2.63818072373971,3.80571672111686,2.64204142673455,2.55311809301905,2.89837260835925,4.96078989629417,4.55239286928953,4.76897710944201,4.28882210588773,3.84185534789885,4.29409978392937,5.15402779757091,6.16190697654469
"ENSG00000177469",4.69300579140931,5.40778545346423,5.12188166690802,6.82522896025459,6.83487632066759,6.18077624527386,5.9012961721968,6.46442126519493,5.63479326780517,6.26815743890139,6.08805769919592,5.94189861079664,5.59153150906837,5.10552124502147,6.37249354985438,6.1140364804093,6.98186353225985,6.69569712031962,7.03065875135035,4.68378510294785,4.86661964854635,5.00089562938989,4.98063742890588,5.22740821409459,4.94686341537762,4.33855156024247,4.56101222910138
"ENSG00000177888",3.16966745962041,3.01986825662633,2.24511113583219,-2.13810366021376,0.252722639995943,-3.60630585214002,-2.33491782864933,2.17215510516396,2.54291542661087,0.125056971307363,3.08653463048906,-0.286389345478127,2.79281772878034,2.31339978488779,0.712270083075394,2.63852532418078,-3.41220455237541,-0.478531746466167,-1.99998677600194,3.51494695672672,2.89614858485252,3.44311826671791,2.93042685681769,3.41912302209194,2.99403074702138,2.98494865434708,3.59402314954471
"ENSG00000178175",2.85142487605446,3.48087272443482,3.03494032033417,4.29461103966967,3.67851146320091,2.63098915501587,4.17115346650604,4.60840356499633,3.91859532772584,4.67630288309088,4.83379583124855,4.75047478786494,3.79662185345323,1.43734135017342,4.17839414637012,2.47958352842386,5.83417218623891,5.51649739114677,4.90473538238901,1.2238324260166,2.96313304733398,2.87615592300263,2.77091086411058,2.57348906753947,1.02176830599924,2.5481556525667,2.84965447873872
"ENSG00000178567",5.30026142659853,5.86585411032513,6.14958402119495,2.86554341004633,4.27191507875621,5.0606465665154,3.89478690532679,4.41402588945474,4.30566051434163,4.75057376644243,4.89653915043485,4.79673691140531,5.32958990546947,3.35838577259311,2.2118871815893,4.01157458772633,4.27343191553308,4.09296059562886,4.52829481660645,5.48430738759247,5.41873298403141,5.73026772104191,5.37201192589901,5.6235297955622,5.74581206289497,5.4944248679021,6.16037552212733
"ENSG00000178662",6.93423845519877,6.93630495661113,6.94497917645309,4.8025925957442,4.99971160817807,5.86311332475863,5.71829697070369,5.32369162614471,6.39188305906344,5.27655431938675,5.67598264995944,6.18803293841289,6.15496819136496,6.68241023042542,5.03371555355259,6.03545938410696,4.60765655670246,5.23144005305419,4.9072170635712,6.96918659149541,6.53474105333845,6.83254221226798,6.41475527129324,5.91602093079876,6.82647527727443,7.41982973875769,7.67337400594175
"ENSG00000178965",5.20189207307628,5.53615064211783,4.52676575485417,2.39625360297212,3.35871723558817,4.02500352789376,3.38601015592078,4.30176664950689,4.39341189430112,3.30298670028226,2.5089209405559,3.54339934984525,4.01114042595951,4.38045239489637,2.98611576706471,3.6155544550513,2.94689061642199,2.92994954246109,3.64007038491182,5.02959187306813,5.51616648893419,5.27338787390243,4.74678382824155,4.96514318518222,4.9509223271088,5.26902816389064,5.70589600273068
"ENSG00000179277",0.852888002485873,1.22096046963435,1.65211489739883,3.4366250922358,2.14499076699049,1.64101757556368,2.07178503989635,2.30996744365269,2.38677085247509,2.27127746167096,2.95959746820437,1.85055999995003,1.72548646161452,1.02604987194971,1.4556994097613,1.62463097183868,2.67558421665164,2.39230873356204,3.02557120334903,1.41479076124913,-1.21175450179304,0.226840348912825,1.1362498811062,1.43394217634312,1.25374908715142,0.133780980361202,1.02132333921378
"ENSG00000180447",2.15075137389153,2.1811629605866,2.73667548526507,4.72450290508616,3.87790053834777,4.47916459552098,3.800390931236,2.68563154719108,3.95518727125132,3.7952400657424,3.99085746579618,4.77900269856371,3.9314422587176,4.90515073055586,4.22945843003157,3.93748500315751,3.8575434720705,4.45027595329977,4.83756794831899,2.33247830474688,2.60637013968545,2.45909228092735,1.87191306740907,2.97884673892462,1.80388179853759,1.63206667807345,2.1297413164124
"ENSG00000180720",1.9685714132238,2.38736764151827,1.38891087222029,1.3283622879748,0.160403188754143,1.41816990361606,1.93867722673181,1.63287420361892,1.00810830433035,0.354771484272061,1.7677326405721,0.639509247150877,1.13124626320912,2.30707853678108,1.67889562221953,2.10507521955181,1.66417011784484,1.86666634242802,0.235835086225101,2.01727595977721,2.136933733356,2.45663734363374,2.44119413615115,2.4119849791825,2.19282885290161,2.58264247857719,2.89582288003551
"ENSG00000182010",3.36614795641794,2.94363155437224,2.38054494492975,0.831827817261284,-0.789133374815463,1.32631659215129,1.13679068426783,1.86085358650022,0.951821844462003,1.60920037343573,1.43418596913418,1.34661536680494,2.42567174356283,0.541861997924374,1.67179827330369,1.98887162048452,-0.0427305708382714,0.930955917644678,0.636506228170841,2.55907638093399,2.96094415236824,3.29947314799097,2.3126796097568,2.70957723840701,2.79407913055462,2.60435125886998,2.58114943456545
"ENSG00000182118",1.5278971863569,1.37749413182326,2.23560408556191,3.54216877126504,3.36163561572421,1.30613083709511,2.13161205548381,1.91016219253155,2.10744393539994,2.90442332833187,2.56107087301906,3.28524798163159,2.17924531841587,1.20545167083365,2.41107711842889,2.10676325987081,3.97920484453373,3.48992374045868,3.27096436867982,0.973404836259149,0.987697457092369,1.19775325646249,1.42485766515529,1.95735417272408,1.49231515401986,1.24292267837499,0.548791129167634
"ENSG00000182240",3.16035893128388,4.02397869728607,4.32998449666892,5.11764946574063,5.30865538601014,4.77810263121404,5.12747908344072,4.89266151550358,4.14172953925132,4.70834630756994,4.18030791123408,5.3016541138812,5.07930894122883,3.54449551025542,3.73572078580907,4.10786047873524,5.86557898323643,5.90686524771235,5.29072410708989,3.10204425708092,3.84879727714954,3.74047677934682,4.28609485544378,3.83478560117146,3.47532556293947,2.97859970063189,2.7410022457927
"ENSG00000183580",4.11142019156423,3.79008179149933,3.91779564476867,5.74780334755921,5.68590108288563,5.13350007258819,6.15021715950065,5.0484742467581,5.07562309904569,5.43138452553222,5.14010073869745,5.240789366359,4.44670769462898,3.59187886738299,4.82991955038209,3.68065922723694,5.66881991152391,5.67006360026738,5.18450897120584,3.40205535790863,3.58948144365545,3.6681024368275,4.09989773390802,4.52655458724772,4.11179111140238,3.84059796980234,3.14007863758402
"ENSG00000183662",3.64970367695676,3.67034972713971,3.09062636391437,-0.454444798267882,-0.0734119100738976,2.71540563657852,-0.64096346217433,2.63824136702504,2.07560829878194,0.988901156601817,0.919576832363577,3.83676554683906,3.01416540532831,2.21683712683625,-0.659852170934861,1.21497264469633,2.91042354203187,2.18005749164225,2.621572086416,3.79261358008665,3.82737884208646,4.32930282057486,3.72590786563844,2.05035054439464,4.28409107126758,3.45219765278614,4.38795656052967
"ENSG00000183715",6.60446035420849,6.66767824942816,6.02221730659459,4.85171912095691,4.39537571976484,5.84332924194049,5.10496588333406,4.70537954810882,6.02760867707735,5.16585794703203,4.9369839307184,5.81031093304361,6.33469720875846,5.4153461854991,4.29888391815693,5.39566772751464,5.59535560036243,4.94833987458407,4.65297238904114,6.11852405506451,6.49526380567876,6.53262117372245,6.48563997591982,6.36295111093645,6.48680834031053,6.85994031431599,6.95715347202229
"ENSG00000183837",6.3697337928584,6.0562004689588,6.22991082271755,4.07682433962736,3.45449294556447,5.75870627220237,4.56216875607414,5.5413240317757,5.8584025080335,4.2379739116326,4.53763994370548,4.30819587632404,5.22342548222922,7.2813844194494,4.94107516930129,5.72492509363219,3.94277494171498,3.46315779724917,4.11687021503115,6.85449285275565,5.61518655697274,6.9023689512621,5.60145874782306,6.03775130731452,6.64156650197459,6.83809626641107,6.70234473134597
"ENSG00000183963",3.69716226589829,3.54139713587854,3.97213143592427,5.90684266861074,5.30534018594552,4.73762514661991,5.1106422373841,6.10980640305742,5.46179763614738,5.83744955996937,5.34647845915844,5.68549679913266,4.11946796974672,4.76054478387898,6.24054969178849,6.06351513253677,6.22874955474579,6.43404653939939,4.90180048959055,3.84554216129705,3.43156501884259,3.7889165758673,4.69858926148002,4.39356929121518,3.6662232660606,3.56399712263523,2.56408859954844
"ENSG00000184160",1.67094510574991,1.12757786998882,1.64074153003913,3.71566218854986,3.38359561761186,2.79335077630424,3.32230483467806,2.80343566630391,2.79396269063249,2.49023487354602,3.41472387867223,2.58182240932332,2.3566733047686,2.20613087543933,3.42117920343614,3.55755001441668,3.25315828551968,3.12834541937095,2.41740433196893,2.08516368056313,1.9861043729851,0.874953295659019,1.9632866644213,1.66632645645121,0.785841876574815,1.48868399195412,1.45781560342936
"ENSG00000184254",2.15883123131927,2.83901825737641,2.59128188920248,0.689264228873188,1.13199052120178,2.01992733078853,2.85800873187346,2.97420827093129,2.73787977481342,1.581006914177,2.02123069407591,1.62300868774193,1.3562390134898,3.58043697775279,2.48450369751667,2.01740612327089,1.74582773690893,1.64331353187525,2.26684286761102,3.02824759980707,2.83396947185792,3.64031268557139,2.14411342364304,3.61293805307672,2.98658981412742,3.75564828214003,3.80621550614786
"ENSG00000184481",5.27092811857195,4.77200482384719,5.2281434579029,7.70936760615208,7.56606403700013,5.91700267130582,7.41086286302917,6.1381000714076,6.43036116843216,7.25840299962484,7.29272264133343,6.31563305640107,5.62181689599809,5.51965917115567,7.17220857810642,6.68162934452988,7.28026236968739,6.45259290521444,6.6730930190677,5.33657142266449,5.17552604216731,5.0675718470556,5.23907429895951,6.00944130219862,5.16439933120736,4.93107902176441,4.67222228052817
"ENSG00000185272",1.70620134476214,1.58296611824321,1.54578351889779,-2.13810366021376,-1.26385998231415,-0.78218261303141,1.2313433386921,0.516175876014811,0.726096977272609,0.773797668924028,-0.40688992968735,1.24095118204086,0.363226030150658,-1.93173879988969,-0.223232534994197,-0.727455788002426,-1.1419462144237,-0.650339217554734,0.140511974971353,1.61402072071333,1.83383531175946,1.90730595104503,0.892696219291444,1.78551730255323,2.20187192198696,1.73398070360216,2.61722019773419
"ENSG00000185518",6.29035391885826,5.90972470837152,4.9633654531075,4.99401434257635,3.84698117607399,4.82327574045643,4.68169319711274,4.51380440702398,5.20452021679451,4.67089776710889,4.70652011371826,5.00645519749951,5.00642558798377,5.62344569712052,3.63699753574076,5.27047164460644,4.40844990155066,4.1896063108003,4.36771739137403,5.75634607869147,5.60893733137836,5.84909897832154,5.76158838548367,5.41113961217134,5.37586350854724,6.26770276768547,7.15563078190419
"ENSG00000186310",6.29101563061953,6.3326647619947,5.68160486017584,3.75988945964119,4.19471521359907,4.30018616855517,5.05832703990329,3.80728316526888,5.43511846069304,4.38862191875335,4.5966477974674,4.99276581915019,5.38406443184386,5.02569783470241,4.13668326438417,5.20201015141273,4.31284145915253,4.09839709094576,4.40869915371907,6.19192994516671,6.13032747658864,5.43618942498525,5.80392630951887,5.25740369657676,5.50077578139079,6.06626092606421,7.32887902961494
"ENSG00000186462",5.72314726021672,5.62264370490363,5.092600239791,3.30311328527259,2.99922389924738,3.90674666929529,4.40622663118921,2.99023120149195,4.25304852455989,3.11017606571144,3.67806843796623,3.89865814441163,4.40813443445195,3.76397204466239,2.24459143775831,3.26332549306178,3.33358179170646,3.18953534651425,3.48660961389799,4.93817758784911,5.35518077795296,4.97172933272802,4.97465686950103,4.55793809039351,4.89269459486052,5.45827067074144,6.53788190032289
"ENSG00000186787",0.0401633096193376,0.63387104835236,0.273619478385897,0.0651606348669525,-3.54326320254549,1.24252123704756,-2.33491782864933,1.76494474075119,-0.254691896832714,0.111303024591366,0.311607086875938,-0.115165678147102,0.0229660908576501,0.757810760649157,1.02520427179803,0.831111605390968,0.654328858033769,-0.109208551641144,0.234112588477724,0.989972844302313,1.1961664954939,1.64210968702866,0.825906561401143,1.85905433665512,1.94872206276341,1.44311584934115,1.88744254675833
"ENSG00000187244",3.68497495876021,3.6735229246387,3.59266862284287,6.43039909234425,5.30499127966141,4.29042040283111,5.22865973570025,4.94700365946354,5.08895285087666,4.89023613336593,5.50966271977143,5.29472584171447,4.15562574357861,5.23842353115815,6.20414720738172,5.26718319401246,6.0512769553239,6.10849956489395,5.18645300404696,4.28112324771942,3.29285920512649,3.42529818245459,4.43655981204047,4.18088950984445,3.88082422162162,3.39616195992382,3.35449368492013
"ENSG00000188039",5.60592910236014,4.80470471620496,5.4672310194656,6.14160491961209,6.06693353582297,5.69277518619177,5.65205366791238,6.15435933769946,6.23110850508401,6.59119910686575,7.12094440702163,6.27774669627022,4.73999307048988,5.26755424907963,6.37253709320467,5.08668702069824,6.89195146800603,6.63312731094417,7.10276729170367,4.60706973448002,4.815221752682,5.00361566280265,4.79666854797538,5.5679328057768,5.01391842797723,3.9163106993734,4.10591768484104
"ENSG00000188211",5.56225559006221,5.24861252896522,5.52522732417096,3.7135141691874,2.29715911932217,4.68613577992762,3.96970637265917,4.12970820634127,4.86636037393179,4.29536904942009,4.13035965448005,3.83430001667341,4.9866143741196,4.53701551591333,2.79760623567368,3.92393952855136,3.53479512289234,3.7772896978742,3.79066433694509,5.59232424145752,5.27390091690995,5.64406868574657,5.25176695192853,5.25328637847138,5.28274781321442,5.84709576307597,6.0056987282166
"ENSG00000188801",1.30443129903498,0.482448465264612,2.21308897127858,-2.13810366021376,-3.54326320254549,0.671380715660011,-2.33491782864933,-1.15235038221039,-0.0340000062144844,-3.74625566012521,-0.410481042557299,0.256649169565517,1.55306035757591,-2.57532901020056,-2.28095482577448,-3.12418408452096,-3.41220450565392,0.347325528401892,0.947729139672328,2.12934900703011,1.67680524537756,0.912173948910611,0.908101175084888,1.66986044747237,1.53003332041619,0.793424369253244,0.580277786871617
"ENSG00000189007",3.42969069754364,2.73905061846504,2.61656375386673,-0.118417216691056,1.28874948889058,1.78217701693093,0.148056220411294,1.76044205410196,1.97915351820901,0.903821219794025,1.07125589927234,1.81253654446227,2.6484017510481,1.44482456493311,0.101875313976105,2.15055068613145,1.96918662927799,2.02050054776014,0.608917270843078,3.32269454919013,2.94486448701577,2.66705158281345,2.55334237401833,2.1055735437892,2.70903197630068,2.86408809961611,3.41317626585839
"ENSG00000189108",1.62926865721595,1.79829545700017,1.11021097337996,-0.570022547871687,0.513587720713577,-0.850616867018415,-0.0252730235935955,0.323227452336617,0.702334386202221,-0.316177834058415,0.816817145104731,-0.070915319758959,1.15189389730051,1.31156000506642,-0.0878807491952864,0.632279828819255,-3.41220455237541,-0.980909747382494,-1.07989205298809,2.12312208811627,1.44739254901062,1.74512682798064,0.882042144012607,1.2295671881245,1.52123135899184,1.81531307468227,1.83385674562274
"ENSG00000189195",6.73332329804236,6.92222075824085,6.64643478237816,4.87973429186516,5.62470086932547,6.10765522651916,5.58290784101046,5.44201777962243,5.22043838044324,4.758612545808,5.30334384496039,5.88403237994235,6.2555875870669,5.44068219443368,4.41818410416767,5.42733218557395,5.36240731599111,3.67860617557877,5.1867864384345,6.6786772024531,6.65859032471047,6.4640260534892,6.62611681630566,6.23322513592115,6.2833596065468,6.52624481990008,7.52912623411351
"ENSG00000196411",3.04604628683851,2.98034971442107,2.67858439312173,5.24024409204155,3.99105730574931,3.88220780420241,4.4063427537181,3.98241892893014,4.14545406500158,4.10233672565928,4.07787651681117,4.31448987888666,3.58856067849735,3.09069297452934,5.01191488505507,3.97648786171959,4.94570815004729,4.57669820921673,4.35541079097536,2.39012947149584,2.93249828617249,3.39577137519466,3.00162720469808,2.65532610501553,3.22130341866587,3.06825379322575,2.32944653099995
"ENSG00000196460",1.9430682802393,1.07665644007198,0.817882490244173,1.37251154447548,-1.60810728318175,-2.34934546155465,-0.377964669173448,-0.517695595596776,-0.11874696505952,0.450541136935786,-0.692623272231948,-2.83966242615879,0.500307753251249,-0.831751307774476,-2.28095482577448,-0.970367399580689,-2.11811750723706,-3.73797511613856,-0.728210892819882,1.52506325218696,1.26764503865946,1.92481101089472,0.306591246996779,1.20945586774351,1.4184854246146,1.20388386825092,1.19115070053058
"ENSG00000196557",2.40047299232514,2.9749984890905,2.43909916072733,6.05947072429632,4.45597511243235,3.14289551645851,4.34119393327315,4.76533713773991,3.73345975270529,3.74025092883731,4.27566257701373,3.64867014336497,2.87491022118919,4.15036007950618,4.3220103571197,4.41078192632208,4.61472977002702,4.84143688076157,3.53399848897503,2.89964807013793,2.41444513195874,2.91000435566549,2.84371579083611,2.93836852183348,2.00758447627984,2.14897619647194,1.98500326138319
"ENSG00000196876",6.02005941379683,5.89960365787444,6.21491241247493,7.11049468060542,3.70187521090727,6.57519497365848,5.7166106080105,5.94169560266056,6.20437508184485,4.56680371598874,5.72265551341194,5.48178995245052,5.98962743395668,7.59461354400085,4.95860890774802,6.81453198234235,2.23083565481039,4.13147284275298,3.46855653158858,7.18742738358997,7.54716319201333,6.61397794119392,6.52666112190986,6.41412532450998,7.27146078572575,7.77218542179648,7.21248983152045
"ENSG00000197256",3.12641651182736,3.23055777881476,2.96900538997916,6.46970240605947,4.973987467666,4.16211062244227,5.11535246330756,4.98864707725001,4.84478297788952,4.43849003178026,4.96477070104345,4.40662787533692,3.74179782144347,4.93074565057368,5.58579511962336,4.90794945503621,4.94963333809357,4.40369541101136,4.53277244062829,2.14878876066634,3.83126043746481,3.12585634494654,3.47909693057854,3.5694106349941,3.52097960690685,2.74304380612723,2.78672961624751
"ENSG00000199568",2.9516855533348,3.0505076595089,3.04120580095019,1.55381276786536,2.09772132143833,3.12019322344879,2.49151506947208,2.75634322783333,2.32457559207074,1.26225006664336,1.72049618614601,1.32793095373195,1.89194276131749,1.48077932126785,-0.90400466922666,1.42588803749006,2.48077961378076,2.05925789405794,2.54493217548841,2.61835531723525,3.64990074095773,2.65203277258954,3.08967522489125,3.13487087335155,3.10649151141764,3.34627503492996,3.51863046292184
"ENSG00000204071",4.43035313050357,4.19163861712655,4.08622845340258,0.693611113410542,1.85245306958201,3.3314408107208,1.66606110612711,2.51930110663919,3.89118472257645,2.02373529082113,2.72589791474899,2.57698117676777,3.54997118382262,4.09046892660194,3.21222583242686,3.62196354625387,1.69253877393054,1.97851064076851,2.5869627417068,4.682532638818,4.04572477675574,4.41811530509396,3.69439734597047,3.37731033493867,4.21864488739627,4.20289896102976,4.85623750940354
"ENSG00000204386",1.16509935003846,1.03774391415881,1.83357378903013,1.84257990526739,2.98885698674206,1.34367847409713,2.79633162345504,2.40969590240127,1.95596824667944,2.31275862756828,2.80845888132581,2.76340877782744,1.90133210879097,2.37218839453264,4.11667311209033,3.82866637844909,2.48419570064145,2.56325841743867,2.06914444205324,2.21382168757302,2.02158133232664,0.173511514915366,0.107265817611446,-0.271081539316963,-0.554871280378619,0.214735997943865,1.40911655760994
"ENSG00000204682",3.02116053660188,2.98288511081493,3.36666275966836,5.47294970273232,4.47683847413844,4.17211734432653,5.12674326989602,3.71857594649264,4.30475873937231,4.19414844408516,4.70679422391792,4.31390672151151,3.52711580358099,3.695634010542,4.93010353796841,4.0722526441105,4.75344994311639,4.53256045338917,4.13526644331461,3.33375203740308,3.20543412393536,2.52262839376906,3.99101973508913,3.78088818639305,2.81442056338916,2.20517082222291,2.67200225008628
"ENSG00000204789",4.80564567686879,4.50518318415095,4.14798307912383,2.1236767073799,2.18796990216863,3.84278448179388,2.97694299573802,3.62458924584449,2.87085894535043,2.28728076350261,3.13360105377621,2.70229993290971,3.68130540798186,2.75262699409266,0.420276369625894,2.82122739492159,2.17365493319626,2.62255328009908,3.17254519431688,4.78738777525804,4.32701556015101,4.28241118565935,4.2009778338692,4.53165462066609,4.34778259498063,4.0788431582226,5.15378667306654
"ENSG00000205562",3.20533407122507,2.95427504751585,2.73141689490317,1.45636378306539,0.15335567059188,2.24407627279223,1.06472197502134,1.94852575574653,1.43467465367892,0.733902603217777,1.20616878880048,0.731417992147574,2.40399823867703,2.23593826133697,0.571023272214663,1.82854715890769,0.693865309639431,0.583991036192872,2.0270849073783,3.00318516964983,2.5550271601008,3.10687208666255,2.17675349559496,2.49071825600681,3.14708410405315,2.98678931438337,3.31378246070846
"ENSG00000205632",2.99890862176285,2.4283076197926,2.0747686083898,-0.576065683783319,2.09273100980641,1.44326415251346,0.498122290296291,2.80465106657903,1.3203133941971,1.88222035575175,1.39883691927618,0.406884964254394,1.6160308638591,2.46004573854914,1.70320006503119,2.4474926405174,-1.76912222701625,-0.343031166209981,0.832161146258836,3.1250845799331,1.71947479501197,4.1345457129913,1.69540689465717,2.36519987063423,3.41892389212174,3.79380693198473,3.25548637536558
"ENSG00000205634",2.14816584033801,1.56488971682929,1.56966076403443,0.680934951660608,-2.0631294987525,0.974452816457252,-1.02938102543819,1.12694645586438,-0.467535140078766,0.530741809281819,0.244755125686948,-1.44956341328795,0.0394064983278768,1.56950963509035,-0.0567158394502221,0.369375791710354,-0.971867258032882,-2.27071221567019,0.251165696550974,2.59294684390854,-0.160004364811161,2.51645726383966,0.907638542442645,2.1360965206462,2.96822349621538,2.48863528648152,2.14380350004893
"ENSG00000206190",5.3801902966863,5.3684516111351,4.76455860351931,7.58312723005494,6.53635652688966,5.63372025605001,5.80926937986727,7.39488562257838,5.62038117424862,6.64625218389078,6.15104198152516,6.63351614647131,5.82432824595183,4.90758624490131,6.53777043579953,5.51825645155887,7.66044751881291,8.24071232363131,6.95749672180383,4.21960047274067,4.54917549772839,5.30489317073146,5.32716450085694,4.58075714391555,4.60017962650409,5.64923638443394,4.35460427869928
"ENSG00000206445",2.860675678131,-0.921042061887864,1.31313194194043,0.733779560261679,-0.133898825523211,1.44400968939782,1.28273541500057,0.590109756537866,1.75976463417531,-0.0053041076465146,0.670413276637991,-1.96944671686007,1.4563120551466,2.68780839961547,1.09899768377059,2.01906758877064,-3.26811270511818,-0.817576372065098,-3.69936676305951,3.00695037157514,2.39561618141126,3.13717848287559,2.25011532239919,1.52006747178812,2.04979274976274,1.41622792935146,3.43132299530528
"ENSG00000214029",-1.39833259958497,1.25638895585784,1.22549939149227,1.20246435077298,0.924059934927148,-0.253860524940097,1.5908899721871,1.04411432803156,0.135414418925298,-1.86667964994915,-0.0338284310671007,-0.544099615120996,-0.467747226545104,-0.650094602876212,-2.28095482577448,-3.12418408452096,0.116628400002804,-1.05587906407772,-0.139401482042755,2.22026578670938,1.08431657659643,0.531611217546616,1.74572504630031,1.78818509215682,1.27868376307119,1.07574832256961,0.924174659864899
"ENSG00000221843",1.67096238527282,0.76730874944663,1.01658298948868,1.25182152209091,-0.169635436195697,1.23704844179407,0.191355401185116,1.12639544090906,1.46382697276463,-0.747892409249989,1.34371337623561,0.179393871017681,0.839300323258309,1.43897208911297,0.130008781045257,0.290503548969829,-1.93910686505978,0.152750248826439,-0.164245396666678,2.55700868738677,1.59521667102675,2.4119790751226,1.27468576802847,2.17720538867521,1.9319573804082,1.0643367838311,1.87314818099944
"ENSG00000223460",0.283862532393113,0.38145112652775,0.416027480566719,-2.13810366021376,-3.54326320254549,0.0715346148923687,-2.33491782864933,-0.917601494500953,-0.665137997388831,-3.74625566012521,-0.451061559052618,-0.942931766445042,-0.759887164095991,-0.845690078232946,-2.28095482577448,0.646787459103587,-1.21872246598813,-3.73797511613856,-1.34962276265708,0.518911565911334,1.18838161640053,0.964583313272767,-0.591528583722171,-0.755395326904552,1.1423982089622,0.531249722252397,0.687790235325646
"ENSG00000223812",3.59315288522727,3.62137665492926,3.22616116077403,0.0750888104241577,1.57877101845454,1.97074553289499,0.320796671707408,2.11662156313524,0.761114955676093,2.16840369795342,1.80127182656533,2.26661010268035,1.89703248858997,3.02424516146211,2.69668910948622,2.28382967641332,1.14782111570469,2.01594086645726,1.42711383565199,3.63242475234588,3.55602337698473,3.49623422965649,2.63433448825116,2.64502943679902,3.0888212244836,3.6760756038746,2.801266915039
"ENSG00000223953",1.53368529686343,1.02862418565689,1.9183804421889,4.15135475221615,3.6312002457399,2.41436176133314,3.82870539410685,2.97352576197383,2.50364099664889,2.18666460456229,2.94807024547396,2.58612557703253,1.40898415247019,3.41199178397344,4.39901525661409,3.23483750668695,3.42688739247123,2.96340242720702,3.02534495650869,0.744131307429276,0.973479347328313,1.41023674347041,1.74590077052091,1.80078336405851,1.22355609590265,0.288705915062967,1.31572699653191
"ENSG00000224668",2.9682067928764,3.20195341285346,2.77495776323889,-2.13810366021376,-0.723776287069012,2.10273741165688,1.39832237876479,1.064316685669,0.150180141456804,-3.74625566012521,-0.0206894248097875,0.607042018752738,1.3314627705661,0.811149076036669,-0.0545851327529258,0.712329854038138,-0.787324440119378,-1.75468877140301,0.215421854683628,2.16479122664458,2.52074493022774,2.64017161635466,2.23014193625449,2.69893754554447,2.8825648441279,2.10196800091317,2.7452470073842
"ENSG00000225192",1.8985079297037,1.59306452313831,2.22976398239358,-2.13810366021376,-1.95646060628949,-0.165305502890107,-2.33491782864933,1.13316883091519,-0.656428759472736,1.55107145009841,-1.0917112713013,-1.30917895690715,0.90008997466249,-1.55105783047221,-2.28095482577448,-0.425770163528355,-1.06478756629313,-3.73797511613856,-0.504658147202279,2.01946923987594,0.805825114204539,2.84073778553887,0.25321441672399,1.88928725548539,2.32118740844748,1.63301050288207,0.946787234692944
"ENSG00000226060",-4.47627061651071,-4.36373997408848,-4.3356966050407,-2.13810366021376,-3.54326320254549,1.05746131860868,1.70634272106732,2.02002667707406,-4.06201152834895,-3.74625566012521,-3.87314791453946,-4.11100966906321,1.18776922273691,-0.769998753176857,1.58137251146593,2.3873850373201,4.03165413023124,3.66935177074409,0.601599162232053,2.67195256890489,1.13339616868851,1.42948911303657,2.46032355425614,2.50704933485522,1.60094805920261,2.67287391063286,-0.842914402554458
"ENSG00000226384",2.63275072243112,-0.71231252905423,-1.61911930952886,-1.2791870026239,-0.968506530178077,0.623835207138091,-1.45597537760639,-1.57972980673575,2.48936299666642,-1.17870048256965,0.249059682586717,0.836680819768075,-1.35302515013362,1.65705798476774,-0.00774287277564026,1.10302948961807,-2.72889526561202,0.476127260537271,-2.76896835151238,-0.676879668040529,3.14705794937347,1.73046113346583,-0.674217876879692,3.88894313818704,2.87440025357254,3.53469156464848,2.7896604338032
